ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-6	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep03	7e-4	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep07	0.001	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-6	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep05	3.0000000000000003e-4	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep09	1e-4	eq10400_s3270	cons0.005	1	10
W1-7	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep04	0.0025	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep06	1e-4	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-8	W1	rep10	0.001	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep04	0.002	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-9	W1	rep10	0.001	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep01	0.0011	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-10	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep02	0.0015	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep03	0.001	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-11	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep01	6.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep05	3.0000000000000003e-4	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-12	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep01	1e-4	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep09	0.0024	eq10400_s3270	cons0.005	1	10
W1-13	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep08	2e-4	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-14	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep01	2e-4	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep07	0.001	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-15	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep01	6.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep02	1e-4	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-16	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep09	9.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-17	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep03	8e-4	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep05	8e-4	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-18	W1	rep10	3.0000000000000003e-4	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep02	6.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep05	4e-4	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep06	0.003	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-19	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep01	0.0011	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-20	W1	rep10	0.0013	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep05	4e-4	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-21	W1	rep10	0.0066	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep04	0.001	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-22	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-23	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep02	0.0033	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep03	9.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep06	0.001	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-24	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep04	0.001	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-25	W1	rep10	1e-4	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep06	0.001	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep08	0.0021	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-26	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep02	0.02309999999999999	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep06	4e-4	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep09	0	eq10400_s3270	cons0.005	1	10
W1-27	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep02	6.000000000000001e-4	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep08	0.001	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep09	4e-4	eq10400_s3270	cons0.005	1	10
W1-28	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep03	0.0013	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep04	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep06	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep08	0	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep09	4e-4	eq10400_s3270	cons0.005	1	10
W1-29	W1	rep10	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep01	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep02	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep03	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep04	8e-4	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep05	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep06	0.0013	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep07	0	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep08	3.0000000000000003e-4	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep09	0.0013	eq10400_s3270	cons0.005	1	10
W1-30	W1	rep10	0	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-1	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep05	0.9992	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-2	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-3	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-4	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-5	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep01	0.9998	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep06	0.9992	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-6	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-7	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-8	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-9	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-10	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-11	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-12	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-13	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep07	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-14	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep07	0.9951	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep08	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep09	1	eq10400_s3270	cons0.005	1	10
AQ-15	AQ	rep10	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep01	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep02	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep03	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep04	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep05	1	eq10400_s3270	cons0.005	1	10
AQ-16	AQ	rep06	1	eq10400_s3270	cons0.005	1	10
